Index,0 Name [0x0],1 Description [0x4],2 Icon [0x8],3 Category (ActionCategory) [0x1C],4 Start Timeline (ActionTimeline) [0xA],5 [UBYTE] [0x1D],6 End Timeline (ActionTimeline) [0x1A],7 [USHORT] [0xC],8 [UBYTE] [0x1E],9 [BYTE] [0x2C],10 [UBYTE] [0x1F],11 [BYTE] [0x2D],12 [BBOOL] [0x30],13 [BBOOL] [0x30],14 [BBOOL] [0x30],15 [BBOOL] [0x30],16 [BBOOL] [0x30],17 [BBOOL] [0x30],18 [BBOOL] [0x30],19 [BBOOL] [0x30],20 [BBOOL] [0x31],21 [BYTE] [0x2E],22 [BBOOL] [0x31],23 [BBOOL] [0x31],24 [UBYTE] [0x20],25 [UBYTE] [0x21],26 [UBYTE] [0x22],27 [BBOOL] [0x31],28 [UBYTE] [0x23],29 [USHORT] [0xE],30 [UBYTE] [0x24],31 [USHORT] [0x10],32 [USHORT] [0x12],33 [BBOOL] [0x31],34 [USHORT] [0x14],35 [USHORT] [0x16],36 [UBYTE] [0x25],37 [BYTE] [0x2F],38 [UBYTE] [0x26],39 [UBYTE] [0x27],40 [USHORT] [0x18],41 [UBYTE] [0x28],42 [UBYTE] [0x29],43 [UBYTE] [0x2A],44 [BBOOL] [0x31],45 [BBOOL] [0x31],46 [UBYTE] [0x2B],47 [BBOOL] [0x31],48 [BBOOL] [0x32],49 [BBOOL] [0x32],50 [BBOOL] [0x32],51 [BBOOL] [0x32],52 [BBOOL] [0x32],53 [BBOOL] [0x32],54 [BBOOL] [0x32],55 [BBOOL] [0x32]
2085,"恐慌潮水","",705,3,0,0,3057,3058,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2086,"水流吐息","",705,3,0,0,2695,2696,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,10,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2087,"扫尾","",705,3,0,0,2697,2698,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2088,"飞鳞","",705,4,0,0,2699,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2089,"海龙卷","",705,3,0,0,2701,2702,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2090,"猛撞","",705,3,0,0,2705,2706,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,30,10,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2091,"怒潮咆哮","",705,3,0,0,2720,2721,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2092,"旋转下潜","",705,3,0,0,2731,2732,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,46,16,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
2093,"溅开","",705,4,0,0,3110,3111,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,50,0,true,2,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2094,"大海啸","",705,4,0,0,2725,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,60,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2095,"九天落水","",705,3,0,0,2728,2729,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,44,false,false,false,false,true,true,false,false,true
2096,"怒潮水炮","",705,4,0,0,2730,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,10,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2097,"海水镜面","",705,4,0,0,2919,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2098,"旋转下潜","",705,3,0,0,2733,2734,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,37,16,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
2099,"恶魔之瞳","",705,0,130,109,2929,2930,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,80,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2100,"单目发光","",705,2,0,0,2931,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2101,"猛牛冲锋","",705,0,0,0,2932,2933,0,-1,0,4,true,false,false,false,false,false,false,false,false,0,true,false,4,4,3,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2102,"白眼","",705,0,130,109,2934,2935,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,true,3,40,0,true,0,0,0,0,0,false,25,200,0,5,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
2103,"魔眼","",705,0,130,109,2936,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,20,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2104,"魔眼","",705,0,0,0,2959,2960,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,47,false,false,false,false,false,false,false,false,true
2105,"魔兽咆哮","",705,0,0,0,3099,3100,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,0,70,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2106,"绿叶风暴","",705,3,0,0,2893,2894,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2107,"天崩地裂","",705,0,130,109,2771,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2108,"旋风斩","",705,3,0,0,3009,3010,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2109,"旋风斩","",705,3,130,109,3011,3012,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,10,0,1,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2110,"命尽于此","",705,3,0,0,3013,3014,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2111,"命尽于此","",705,3,130,109,3013,3014,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,30,10,0,1,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
2112,"普拉达曼特","",705,3,0,0,3015,3016,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2113,"十亿跳跃","",705,3,0,0,3017,3018,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true
2114,"蛙变之歌","",705,3,0,0,3019,1374,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2115,"缩小旋律","",705,3,0,0,3020,1375,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2116,"火箭飞拳","",705,3,0,0,3021,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,10,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2117,"下跪认错","",705,3,132,0,3113,3114,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,170,10,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2118,"镰鼬之风","",705,3,0,0,3024,3025,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,6,0,true,2,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true
2119,"爆炸","",705,3,130,109,3095,3097,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,true,2,0,0,0,0,false,30,10,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true
2120,"","",705,5,83,0,85,215,0,0,0,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,30,0,0,true,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true
2121,"死亡莫古警告","",705,2,130,109,2455,2456,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,350,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2122,"投弹","",705,0,0,0,1447,1875,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2123,"女神的束缚","",705,2,98,87,556,1875,0,-1,0,15,true,true,true,false,true,false,false,true,true,0,true,false,1,0,0,false,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2124,"女神的庭园","",705,2,98,87,557,1875,0,-1,0,25,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,10,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2125,"十字枪","",705,3,130,109,3052,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,10,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2126,"十字枪","",705,3,0,0,3101,3102,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,20,5,true,0,0,0,0,0,false,25,0,0,2,7,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,true
2127,"停滞","",705,2,106,96,3050,3051,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,50,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2128,"来生神之怒","",705,2,94,85,558,1941,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,18,0,true,0,0,0,0,0,false,120,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2129,"来圣神审判","",705,4,0,0,559,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2130,"火球","",705,2,130,109,2923,2924,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,25,200,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,true,true,false,false,true
2131,"灼热吐息","",705,2,130,109,2921,2922,0,-1,0,60,true,false,false,false,false,false,false,false,false,0,true,true,3,60,0,true,0,0,0,0,0,false,20,300,0,5,1,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
2132,"尾部碎击","",705,3,130,109,2925,2926,0,-1,0,12,true,false,false,false,false,false,false,false,false,0,true,true,3,12,0,true,0,0,0,0,0,false,20,200,0,3,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
2133,"致命拥抱","",705,3,0,0,2927,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,100,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2134,"狂野冲锋","",705,3,130,109,2928,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,300,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true
2135,"垂钓之光","令钓竿的前端发光。",1707,6,0,0,367,1875,0,18,1,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,31,0,0,false,0,0,0,0,0,0,0,0,19,0,false,false,0,false,false,false,true,true,true,false,false,true
2136,"学习秘籍配方","",705,5,83,0,85,1875,0,0,0,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true
2137,"爆弹火花","",705,3,0,0,3065,3066,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,160,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2138,"电击","",705,3,0,0,3067,3068,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,160,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2139,"","",3303,4,0,0,408,1875,0,-1,0,20,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,true,0,1800,10,-1,1,0,0,50,0,2,false,true,1,false,false,false,true,true,true,false,false,true
2140,"轰炸","",705,3,0,0,2582,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,25,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true
2141,"大铁球","",705,0,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,2,0,true,0,0,0,0,0,false,7,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
2142,"种弹齐射","",705,3,130,0,1129,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,30,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2143,"火焰吐息","",705,3,130,0,1683,2164,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,0,150,0,6,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2144,"寒冰咆哮","",705,2,132,109,1686,2167,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,25,200,0,5,2,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true
2145,"雷电咆哮","",705,2,134,109,1687,2168,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,30,0,true,0,0,0,0,0,false,30,250,0,5,5,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true
2146,"甩头攻击","",705,3,130,0,1743,2219,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,0,150,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2147,"甩尾攻击","",705,3,132,109,1776,2220,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,20,200,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true
2148,"喷毒","",705,3,0,0,1777,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,true,2,4,0,true,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2149,"狂风","",705,3,130,109,1517,2124,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,25,150,0,5,3,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2150,"射击","",705,3,0,0,2874,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,30,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2151,"攻击","",705,1,0,0,2254,2265,0,-1,0,-1,false,false,false,true,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2152,"脉冲通信","",705,2,130,109,2255,2266,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,30,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2153,"透明：メテオ核予兆/小：バハムートダンジョン2/Trash","",705,0,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,10,0,true,0,0,0,0,0,false,45,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true
2154,"轰炸","",705,3,130,109,3085,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true
2155,"黏菌飞散","",705,3,0,0,2961,2962,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,5,5,0,true,2,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true
2156,"酸雨","",705,0,130,109,2850,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,20,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2157,"狂热","",705,0,0,0,2878,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2158,"献祭","",705,0,0,0,2881,1875,0,-1,0,100,true,true,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2159,"普拉达曼特","",705,3,130,109,3015,3016,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2160,"吐出","",705,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,60,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true
2161,"巴哈姆特之爪","",705,3,0,0,2753,2754,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2162,"リヴァイアサン：魔法反撃","",705,3,0,0,1222,1875,0,-1,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2163,"リヴァイアサン：遠隔反撃","",705,3,0,0,1222,1875,0,-1,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2164,"水神的披风","",705,4,0,0,2410,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2165,"水神的面纱","",705,4,0,0,1376,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2166,"莫古陨石","",705,2,130,109,3104,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,50,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2167,"星尘","",705,0,130,109,2771,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,20,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2168,"酸雾","",705,3,130,109,1148,1962,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,60,0,0,0,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
2169,"荆棘鞭","",705,0,0,0,2837,3106,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2170,"绿叶风暴","",705,3,130,109,2847,2848,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,6,50,0,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
2171,"弹道导弹","",705,0,0,0,2953,2954,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,1,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,46,false,false,false,true,true,true,false,false,true
