Index,0 [BOOL] [0x9],1 [BOOL] [0xA],2 [BOOL] [0xB],3 [BOOL] [0xC],4 [BOOL] [0xD],5 [BOOL] [0xE],6 [BOOL] [0xF],7 [BOOL] [0x10],8 [UBYTE] [0x6],9 [UINT] [0x0],10 [UBYTE] [0x7],11 [USHORT] [0x4],12 [BBOOL] [0x11],13 [BBOOL] [0x11],14 [BBOOL] [0x11],15 [UBYTE] [0x8],16 [BBOOL] [0x11]
2006334,false,false,false,false,false,false,false,false,3,67592,7,9526,false,false,true,0,false
2006335,false,false,false,false,false,false,false,false,3,67593,7,9527,false,false,true,0,false
2006336,false,false,false,false,false,false,false,false,2,0,0,1678,true,false,true,0,false
2006337,false,false,false,false,false,false,false,false,2,0,0,1678,true,false,true,0,false
2006338,false,false,false,false,false,false,false,false,2,0,0,1851,true,false,true,0,false
2006339,false,false,false,false,false,false,false,false,2,0,7,4155,false,false,true,0,false
2006340,false,false,false,false,false,false,false,false,2,0,7,2075,true,false,true,0,false
2006341,false,false,false,false,false,false,false,false,3,0,0,9567,false,false,true,0,false
2006342,false,false,false,false,false,false,false,false,3,67596,7,1625,true,false,true,0,false
2006343,false,false,false,false,false,false,false,false,3,67597,7,1626,false,false,true,0,false
2006344,false,false,false,false,false,false,false,false,3,67598,7,2075,true,false,true,0,false
2006345,false,false,false,false,false,false,false,false,3,67598,7,2701,false,false,true,0,false
2006346,false,false,false,false,false,false,false,false,3,67599,7,2075,true,false,true,0,false
2006347,false,false,false,false,false,false,false,false,3,67599,7,2075,true,false,true,0,false
2006348,false,false,false,false,false,false,false,false,3,67599,7,2075,true,false,true,0,false
2006349,false,false,false,false,false,false,false,false,3,67599,7,2075,true,false,true,0,false
2006350,false,false,false,false,false,false,false,false,3,67599,7,1625,true,false,true,0,false
2006351,false,false,false,false,false,false,false,false,3,67599,7,1626,false,false,true,0,false
2006352,false,false,false,false,false,false,false,false,3,67600,7,1626,false,false,true,0,false
2006353,false,false,false,false,false,false,false,false,4,0,0,9336,false,false,true,0,false
2006354,false,false,false,false,false,false,false,false,4,0,0,9441,false,false,true,0,false
2006355,false,false,false,false,false,false,false,false,3,67622,7,9439,false,false,true,0,false
2006356,false,false,false,false,false,false,false,false,2,0,0,9568,true,false,true,0,false
2006357,false,false,false,false,false,false,false,false,3,67203,7,2701,false,false,true,0,false
2006358,false,false,false,false,false,false,false,false,3,67205,7,2701,false,false,true,0,false
2006359,false,false,false,false,false,false,false,false,4,0,0,9442,true,false,true,0,false
2006360,false,false,false,false,false,false,false,false,4,0,0,9550,true,false,true,0,false
2006361,false,false,false,false,false,false,false,false,3,67254,7,2742,false,false,true,0,false
2006362,false,false,false,false,false,false,false,false,3,2162768,7,5232,false,false,true,0,false
2006363,false,false,false,false,false,false,false,false,3,67201,7,9226,true,false,true,0,false
2006364,false,false,false,false,false,false,false,false,3,67202,7,9226,true,false,true,0,false
2006365,false,false,false,false,false,false,false,false,3,67252,7,1626,false,false,true,0,false
2006366,false,false,false,false,false,false,false,false,3,67254,7,1626,false,false,true,0,false
2006367,false,false,false,false,false,false,false,false,3,67555,7,2075,true,false,true,0,false
2006368,false,false,false,false,false,false,false,false,4,0,0,9020,false,false,true,0,false
2006369,false,false,false,false,false,false,false,false,2,0,7,2075,true,false,true,0,false
2006370,false,false,false,false,false,false,false,false,2,0,7,2075,true,false,true,0,false
2006371,false,false,false,false,false,false,false,false,3,67559,7,1626,false,false,true,0,false
2006372,false,false,false,false,false,false,false,false,3,853122,7,2075,true,false,true,0,false
2006373,false,false,false,false,false,false,false,false,3,853123,7,2075,true,false,true,0,false
2006375,false,false,false,false,false,false,false,false,3,1900639,7,4397,true,false,true,0,false
2006376,false,false,false,false,false,false,false,false,3,853786,7,4397,true,false,true,0,false
2006377,false,false,false,false,false,false,false,false,3,67561,7,1626,false,false,true,0,false
2006378,false,false,false,false,false,false,false,false,3,1900638,7,4397,true,false,true,0,false
2006379,false,false,false,false,false,false,false,false,3,67246,7,9620,false,false,true,0,false
2006380,false,false,false,false,false,false,false,false,3,67246,7,9620,false,false,true,0,false
2006381,false,false,false,false,false,false,false,false,3,67253,7,2075,true,false,true,0,false
2006382,false,false,false,false,false,false,false,false,3,2162769,7,5232,false,false,true,0,false
2006383,false,false,false,false,false,false,false,false,3,2162770,7,5232,false,false,true,0,false
2006384,false,false,false,false,false,false,false,false,3,2162771,7,5232,false,false,true,0,false
2006385,false,false,false,false,false,false,false,false,3,2162772,7,5232,false,false,true,0,false
2006386,false,false,false,false,false,false,false,false,3,2162775,7,5232,false,false,true,0,false
2006387,false,false,false,false,false,false,false,false,3,2162776,7,5232,false,false,true,0,false
2006388,false,false,false,false,false,false,false,false,3,2162777,7,5232,false,false,true,0,false
2006389,false,false,false,false,false,false,false,false,3,2162778,7,5232,false,false,true,0,false
2006390,false,false,false,false,false,false,false,false,3,2162779,7,5232,false,false,true,0,false
2006391,false,false,false,false,false,false,false,false,3,2162796,7,5232,false,false,true,0,false
2006392,false,false,false,false,false,false,false,false,3,2162797,7,5232,false,false,true,0,false
2006393,false,false,false,false,false,false,false,false,3,2162798,7,5232,false,false,true,0,false
2006394,false,false,false,false,false,false,false,false,3,2162799,7,5232,false,false,true,0,false
2006395,false,false,false,false,false,false,false,false,3,2162800,7,5232,false,false,true,0,false
2006396,false,false,false,false,false,false,false,false,3,2162782,7,5232,false,false,true,0,false
2006397,false,false,false,false,false,false,false,false,3,2162783,7,5232,false,false,true,0,false
2006398,false,false,false,false,false,false,false,false,3,2162784,7,5232,false,false,true,0,false
2006399,false,false,false,false,false,false,false,false,3,2162785,7,5232,false,false,true,0,false
2006400,false,false,false,false,false,false,false,false,3,2162786,7,5232,false,false,true,0,false
2006401,false,false,false,false,false,false,false,false,3,2162789,7,5232,false,false,true,0,false
2006402,false,false,false,false,false,false,false,false,3,2162790,7,5232,false,false,true,0,false
2006403,false,false,false,false,false,false,false,false,3,2162791,7,5232,false,false,true,0,false
2006404,false,false,false,false,false,false,false,false,3,2162792,7,5232,false,false,true,0,false
2006405,false,false,false,false,false,false,false,false,3,2162793,7,5232,false,false,true,0,false
2006406,false,false,false,false,false,false,false,false,3,2162803,7,5232,false,false,true,0,false
2006407,false,false,false,false,false,false,false,false,3,2162804,7,5232,false,false,true,0,false
2006408,false,false,false,false,false,false,false,false,3,2162805,7,5232,false,false,true,0,false
2006409,false,false,false,false,false,false,false,false,3,2162806,7,5232,false,false,true,0,false
2006410,false,false,false,false,false,false,false,false,3,2162807,7,5232,false,false,true,0,false
2006411,false,false,false,false,false,false,false,false,3,67651,7,8819,false,false,true,0,false
2006412,false,false,false,false,false,false,false,false,3,67557,7,2701,false,false,true,0,false
2006413,false,false,false,false,false,false,false,false,3,67254,7,2632,true,false,true,0,false
2006414,false,false,false,false,false,false,false,false,3,0,0,9322,false,false,true,0,false
2006415,false,false,false,false,false,false,false,false,3,67560,7,2075,true,false,true,0,false
2006416,false,false,false,false,false,false,false,false,3,67560,7,9445,false,false,true,0,false
2006417,false,false,false,false,false,false,false,false,3,67560,7,2701,false,false,true,0,false
2006418,false,false,false,false,false,false,false,false,3,67653,7,2702,false,false,true,0,false
2006419,false,false,false,false,false,false,false,false,3,67653,7,2075,true,false,true,0,false
2006420,false,false,false,false,false,false,false,false,3,67653,7,2075,true,false,true,0,false
2006421,false,false,false,false,false,false,false,false,3,853346,0,2632,true,false,true,0,false
2006422,false,false,false,false,false,false,false,false,2,0,0,9595,true,false,true,0,false
2006423,false,false,false,false,false,false,false,false,3,67151,7,2618,true,false,true,0,false
2006424,false,false,false,false,false,false,false,false,3,67441,7,9605,false,false,true,0,false
2006425,false,false,false,false,false,false,false,false,3,67441,7,9605,false,false,true,0,false
2006426,false,false,false,false,false,false,false,false,3,67441,7,9605,false,false,true,0,false
2006427,false,false,false,false,false,false,false,false,3,67441,7,9605,false,false,true,0,false
2006428,false,false,false,false,false,false,false,false,3,67441,7,9605,false,false,true,0,false
2006429,false,false,false,false,false,false,false,false,3,67593,7,4155,false,false,true,0,false
2006430,false,false,false,false,false,false,false,false,3,131214,0,1629,true,false,true,0,false
2006431,false,false,false,false,false,false,false,false,3,131215,0,1629,true,false,true,0,false
2006432,false,false,false,false,false,false,false,false,3,2162773,7,5232,false,false,true,0,false
2006433,false,false,false,false,false,false,false,false,3,2162774,7,5232,false,false,true,0,false
2006434,false,false,false,false,false,false,false,false,3,2162780,7,5232,false,false,true,0,false
2006435,false,false,false,false,false,false,false,false,3,2162781,7,5232,false,false,true,0,false
2006436,false,false,false,false,false,false,false,false,3,2162787,7,5232,false,false,true,0,false
2006437,false,false,false,false,false,false,false,false,3,2162788,7,5232,false,false,true,0,false
2006438,false,false,false,false,false,false,false,false,3,2162794,7,5232,false,false,true,0,false
2006439,false,false,false,false,false,false,false,false,3,2162795,7,5232,false,false,true,0,false
2006440,false,false,false,false,false,false,false,false,3,2162801,7,5232,false,false,true,0,false
2006441,false,false,false,false,false,false,false,false,3,2162802,7,5232,false,false,true,0,false
2006442,false,false,false,false,false,false,false,false,3,2162808,7,5232,false,false,true,0,false
2006443,false,false,false,false,false,false,false,false,3,2162809,7,5232,false,false,true,0,false
2006444,false,false,false,false,false,false,false,false,3,67338,7,2702,false,false,true,0,false
2006445,false,false,false,false,false,false,false,false,3,67439,7,2075,true,false,true,0,false
2006446,false,false,false,false,false,false,false,false,3,67439,7,2075,true,false,true,0,false
2006447,false,false,false,false,false,false,false,false,3,67439,7,2075,true,false,true,0,false
2006448,false,false,false,false,false,false,false,false,3,67439,7,2075,true,false,true,0,false
2006449,false,false,false,false,false,false,false,false,3,67242,7,2702,false,false,true,0,false
2006450,false,false,false,false,false,false,false,false,3,67242,7,2702,false,false,true,0,false
2006451,false,false,false,false,false,false,false,false,3,67242,7,2702,false,false,true,0,false
2006452,false,false,false,false,false,false,false,false,3,67246,7,2702,false,false,true,0,false
2006453,false,false,false,false,false,false,false,false,3,67246,7,2702,false,false,true,0,false
2006454,false,false,false,false,false,false,false,false,2,0,7,0,false,false,true,0,false
2006455,false,false,false,false,false,false,false,false,4,0,0,9629,false,false,true,0,false
2006456,false,false,false,false,false,false,false,false,3,67311,7,3745,true,false,true,0,false
2006457,false,false,false,false,false,false,false,false,3,67311,7,3745,true,false,true,0,false
2006458,false,false,false,false,false,false,false,false,3,67205,7,2632,true,false,true,0,false
2006459,false,false,false,false,false,false,false,false,3,0,0,3857,true,false,true,0,false
2006460,false,false,false,false,false,false,false,false,3,67434,7,2075,true,false,true,0,false
2006461,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2006462,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2006463,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
