Index,0 [STRING] [0x0],1 [BYTE] [0x8],2 [STRING] [0x4],3 [BYTE] [0x9],4 [BYTE] [0xA],5 [BYTE] [0xB],6 [BYTE] [0xC],7 [BYTE] [0xD]
3131,"受雇的弓箭手",0,"",0,0,1,0,0
3132,"受雇的格斗家",0,"",0,0,1,0,0
3133,"双刃 贾可",0,"",0,0,1,0,0
3134,"斧术师冒险者",0,"",0,0,1,0,0
3135,"黄衫队警备兵",0,"",0,0,1,0,0
3136,"弓箭手冒险者",0,"",0,0,1,0,0
3137,"剑术师冒险者",0,"",0,0,1,0,0
3138,"小灵通 佩利姆·哈乌利姆",0,"",0,0,1,0,0
3139,"愉悦商船会的领航员",0,"",0,0,1,0,0
3140,"愉悦商船会的船医",0,"",0,0,1,0,0
3141,"愉悦商船会的甲板员",0,"",0,0,1,0,0
3142,"战斗禽鸟",0,"",0,0,1,0,0
3143,"斗犬家族的甲板员",0,"",0,0,1,0,0
3144,"斗犬家族的船医",0,"",0,0,1,0,0
3145,"斗犬家族的掌帆员",0,"",0,0,1,0,0
3146,"斗犬家族的炮手",0,"",0,0,1,0,0
3147,"斗犬家族的补帆员",0,"",0,0,1,0,0
3148,"斗犬家族的头领",0,"",0,0,1,0,0
3149,"吼叫的小豹",0,"",0,0,1,0,0
3150,"佣兵护卫",0,"",0,0,1,0,0
3151,"佣兵护卫队长",0,"",0,0,1,0,0
3152,"煽动型人偶005号",0,"",0,0,1,0,0
3153,"断罪党的甲板员",0,"",0,0,1,0,0
3154,"断罪党的船医",0,"",0,0,1,0,0
3155,"断罪党的掌帆员",0,"",0,0,1,0,0
3156,"断罪党的炮手",0,"",0,0,1,0,0
3157,"断罪党的操舵员",0,"",0,0,1,0,0
3158,"断罪党的补帆员",0,"",0,0,1,0,0
3159,"邪风 艾斯比尔",0,"",0,0,1,0,0
3160,"引爆装置",0,"",0,0,1,0,0
3161,"黑之棺",0,"",0,0,1,0,0
3162,"鬼火",0,"",0,0,1,0,0
3163,"大蟾蜍",0,"",0,0,1,0,0
3164,"月夜之胧",0,"",0,0,1,0,0
3165,"红嘴之鸦",0,"",0,0,1,0,0
3166,"帝国阴影",0,"",0,0,1,0,0
3167,"帝国夜影",0,"",0,0,1,0,0
3168,"帝国暗影",0,"",0,0,1,0,0
3169,"天道之燕",0,"",0,0,1,0,0
3170,"影蝙蝠",0,"",0,0,1,0,0
3171,"通灵术式",0,"",0,0,1,0,0
3172,"无明之月海",0,"",0,0,1,0,0
3173,"天之影",0,"",0,0,1,0,0
3174,"地之影",0,"",0,0,1,0,0
3175,"人之影",0,"",0,0,1,0,0
3176,"第六大队剑斗士",0,"",0,0,1,0,0
3177,"第六大队骑士",0,"",0,0,1,0,0
3178,"第六大队拳斗士",0,"",0,0,1,0,0
3179,"第六大队魔导先锋",0,"",0,0,1,0,0
3180,"第六大队旗手",0,"",0,0,1,0,0
3181,"第六大队绳斗士",0,"",0,0,1,0,0
3182,"憎恨异端者",0,"",0,0,1,0,0
3183,"卢恩人拔取手",0,"",0,0,1,0,0
3184,"卢恩人养鸡手",0,"",0,0,1,0,0
3185,"地灵看门人",0,"",0,0,1,0,0
3186,"目光冷峻的女人",0,"",0,0,1,0,0
3187,"性情急躁的青年",0,"",0,0,1,0,0
3188,"落落大方的少女",0,"",0,0,1,0,0
3189,"断罪党的领航员",0,"",0,0,1,0,0
3190,"拉米亚摆腹舞师",0,"",0,0,1,0,0
3191,"拉米亚欺诈弓师",0,"",0,0,1,0,0
3192,"伊姆都古德",0,"",0,0,1,0,0
3193,"伊姆都古德之女",0,"",0,0,1,0,0
3194,"伊姆都古德之子",0,"",0,0,1,0,0
3195,"巡逻系统",0,"",0,0,1,0,0
3196,"英勇装甲",0,"",0,0,1,0,0
3197,"卡利亚",0,"",0,0,1,0,0
3198,"护卫系统",0,"",0,0,1,0,0
3199,"炮击系统",0,"",0,0,1,0,0
3200,"重力系统",0,"",0,0,1,0,0
3201,"雷击系统",0,"",0,0,1,0,0
3202,"气压领域",0,"",0,0,1,0,0
3203,"魔科学粒子",0,"",0,0,1,0,0
3204,"不死鸟",0,"",0,0,1,0,0
3205,"漆黑之炎",0,"",0,0,1,0,0
3206,"红莲之炎",0,"",0,0,1,0,0
3207,"灵泉之炎",0,"",0,0,1,0,0
3208,"不死鸟之灵",0,"",0,0,1,0,0
3209,"贝努鸟",0,"",0,0,1,0,0
3210,"至尊巴哈姆特",0,"",0,0,1,0,0
3211,"暗以太",0,"",0,0,1,0,0
3212,"美拉西迪亚的怨影",0,"",0,0,1,0,0
3213,"美拉西迪亚的怒雨",0,"",0,0,1,0,0
3214,"美拉西迪亚的苦痛",0,"",0,0,1,0,0
3215,"美拉西迪亚的血仇",0,"",0,0,1,0,0
3216,"美拉西迪亚的罪恶",0,"",0,0,1,0,0
3217,"美拉西迪亚的悲风",0,"",0,0,1,0,0
3218,"冰块",0,"",0,0,1,0,0
3219,"披雪白狼",0,"",0,0,1,0,0
3220,"北境短尾雕",0,"",0,0,1,0,0
3221,"魔法陷阱",0,"",0,0,1,0,0
3222,"",0,"",0,0,1,0,0
3223,"",0,"",0,0,1,0,0
3224,"",0,"",0,0,1,0,0
3225,"",0,"",0,0,1,0,0
3226,"",0,"",0,0,1,0,0
3227,"",0,"",0,0,1,0,0
3228,"",0,"",0,0,1,0,0
3229,"",0,"",0,0,1,0,0
3230,"",0,"",0,0,1,0,0
3231,"",0,"",0,0,1,0,0
3232,"",0,"",0,0,1,0,0
3233,"",0,"",0,0,1,0,0
3234,"",0,"",0,0,1,0,0
3235,"",0,"",0,0,1,0,0
3236,"",0,"",0,0,1,0,0
3237,"",0,"",0,0,1,0,0
3238,"",0,"",0,0,1,0,0
3239,"",0,"",0,0,1,0,0
3240,"",0,"",0,0,1,0,0
3241,"",0,"",0,0,1,0,0
3242,"",0,"",0,0,1,0,0
3243,"",0,"",0,0,1,0,0
3244,"",0,"",0,0,1,0,0
3245,"",0,"",0,0,1,0,0
3246,"",0,"",0,0,1,0,0
3247,"",0,"",0,0,1,0,0
3248,"",0,"",0,0,1,0,0
3249,"",0,"",0,0,1,0,0
3250,"",0,"",0,0,1,0,0
3251,"",0,"",0,0,1,0,0
3252,"",0,"",0,0,1,0,0
3253,"",0,"",0,0,1,0,0
3254,"",0,"",0,0,1,0,0
3255,"",0,"",0,0,1,0,0
3256,"",0,"",0,0,1,0,0
3257,"",0,"",0,0,1,0,0
3258,"",0,"",0,0,1,0,0
3259,"",0,"",0,0,1,0,0
3260,"",0,"",0,0,1,0,0
3261,"",0,"",0,0,1,0,0
3262,"",0,"",0,0,1,0,0
3263,"",0,"",0,0,1,0,0
3264,"",0,"",0,0,1,0,0
3265,"",0,"",0,0,1,0,0
3266,"",0,"",0,0,1,0,0
3267,"",0,"",0,0,1,0,0
3268,"",0,"",0,0,1,0,0
3269,"",0,"",0,0,1,0,0
3270,"",0,"",0,0,1,0,0
3271,"",0,"",0,0,1,0,0
3272,"",0,"",0,0,1,0,0
3273,"",0,"",0,0,1,0,0
3274,"",0,"",0,0,1,0,0
3275,"",0,"",0,0,1,0,0
3276,"",0,"",0,0,1,0,0
3277,"",0,"",0,0,1,0,0
3278,"",0,"",0,0,1,0,0
3279,"",0,"",0,0,1,0,0
3280,"",0,"",0,0,1,0,0
3281,"",0,"",0,0,1,0,0
3282,"",0,"",0,0,1,0,0
3283,"",0,"",0,0,1,0,0
3284,"",0,"",0,0,1,0,0
3285,"",0,"",0,0,1,0,0
3286,"",0,"",0,0,1,0,0
3287,"",0,"",0,0,1,0,0
3288,"",0,"",0,0,1,0,0
3289,"",0,"",0,0,1,0,0
3290,"",0,"",0,0,1,0,0
3291,"",0,"",0,0,1,0,0
3292,"",0,"",0,0,1,0,0
3293,"",0,"",0,0,1,0,0
3294,"",0,"",0,0,1,0,0
3295,"",0,"",0,0,1,0,0
3296,"",0,"",0,0,1,0,0
3297,"",0,"",0,0,1,0,0
3298,"",0,"",0,0,1,0,0
3299,"",0,"",0,0,1,0,0
3300,"",0,"",0,0,1,0,0
3301,"",0,"",0,0,1,0,0
3302,"",0,"",0,0,1,0,0
3303,"",0,"",0,0,1,0,0
3304,"",0,"",0,0,1,0,0
3305,"",0,"",0,0,1,0,0
3306,"",0,"",0,0,1,0,0
3307,"",0,"",0,0,1,0,0
3308,"",0,"",0,0,1,0,0
3309,"",0,"",0,0,1,0,0
3310,"",0,"",0,0,1,0,0
3311,"",0,"",0,0,1,0,0
3312,"",0,"",0,0,1,0,0
3313,"",0,"",0,0,1,0,0
3314,"",0,"",0,0,1,0,0
3315,"",0,"",0,0,1,0,0
3316,"",0,"",0,0,1,0,0
3317,"",0,"",0,0,1,0,0
3318,"",0,"",0,0,1,0,0
3319,"",0,"",0,0,1,0,0
3320,"",0,"",0,0,1,0,0
3321,"",0,"",0,0,1,0,0
3322,"",0,"",0,0,1,0,0
3323,"",0,"",0,0,1,0,0
3324,"",0,"",0,0,1,0,0
3325,"",0,"",0,0,1,0,0
3326,"",0,"",0,0,1,0,0
3327,"",0,"",0,0,1,0,0
3328,"",0,"",0,0,1,0,0
3329,"",0,"",0,0,1,0,0
3330,"",0,"",0,0,1,0,0
3331,"",0,"",0,0,1,0,0
3332,"",0,"",0,0,1,0,0
3333,"",0,"",0,0,1,0,0
3334,"",0,"",0,0,1,0,0
3335,"",0,"",0,0,1,0,0
3336,"",0,"",0,0,1,0,0
3337,"",0,"",0,0,1,0,0
3338,"",0,"",0,0,1,0,0
3339,"",0,"",0,0,1,0,0
3340,"",0,"",0,0,1,0,0
3341,"",0,"",0,0,1,0,0
3342,"",0,"",0,0,1,0,0
3343,"",0,"",0,0,1,0,0
3344,"",0,"",0,0,1,0,0
3345,"",0,"",0,0,1,0,0
3346,"",0,"",0,0,1,0,0
3347,"",0,"",0,0,1,0,0
3348,"",0,"",0,0,1,0,0
3349,"",0,"",0,0,1,0,0
3350,"",0,"",0,0,1,0,0
3351,"",0,"",0,0,1,0,0
3352,"",0,"",0,0,1,0,0
3353,"",0,"",0,0,1,0,0
3354,"",0,"",0,0,1,0,0
3355,"",0,"",0,0,1,0,0
3356,"",0,"",0,0,1,0,0
3357,"",0,"",0,0,1,0,0
3358,"",0,"",0,0,1,0,0
3359,"",0,"",0,0,1,0,0
3360,"",0,"",0,0,1,0,0
3361,"",0,"",0,0,1,0,0
3362,"",0,"",0,0,1,0,0
3363,"",0,"",0,0,1,0,0
3364,"",0,"",0,0,1,0,0
3365,"",0,"",0,0,1,0,0
3366,"",0,"",0,0,1,0,0
3367,"",0,"",0,0,1,0,0
3368,"",0,"",0,0,1,0,0
3369,"",0,"",0,0,1,0,0
3370,"",0,"",0,0,1,0,0
3371,"",0,"",0,0,1,0,0
3372,"",0,"",0,0,1,0,0
3373,"",0,"",0,0,1,0,0
3374,"",0,"",0,0,1,0,0
3375,"",0,"",0,0,1,0,0
3376,"",0,"",0,0,1,0,0
3377,"",0,"",0,0,1,0,0
3378,"",0,"",0,0,1,0,0
3379,"",0,"",0,0,1,0,0
3380,"",0,"",0,0,1,0,0
3381,"",0,"",0,0,1,0,0
3382,"",0,"",0,0,1,0,0
3383,"",0,"",0,0,1,0,0
3384,"",0,"",0,0,1,0,0
3385,"",0,"",0,0,1,0,0
3386,"",0,"",0,0,1,0,0
3387,"",0,"",0,0,1,0,0
3388,"",0,"",0,0,1,0,0
3389,"",0,"",0,0,1,0,0
3390,"",0,"",0,0,1,0,0
3391,"",0,"",0,0,1,0,0
3392,"",0,"",0,0,1,0,0
3393,"",0,"",0,0,1,0,0
3394,"",0,"",0,0,1,0,0
3395,"",0,"",0,0,1,0,0
3396,"",0,"",0,0,1,0,0
3397,"",0,"",0,0,1,0,0
3398,"",0,"",0,0,1,0,0
3399,"",0,"",0,0,1,0,0
3400,"",0,"",0,0,1,0,0
3401,"",0,"",0,0,1,0,0
3402,"",0,"",0,0,1,0,0
3403,"",0,"",0,0,1,0,0
3404,"",0,"",0,0,1,0,0
3405,"",0,"",0,0,1,0,0
3406,"",0,"",0,0,1,0,0
3407,"",0,"",0,0,1,0,0
3408,"",0,"",0,0,1,0,0
3409,"",0,"",0,0,1,0,0
3410,"",0,"",0,0,1,0,0
3411,"",0,"",0,0,1,0,0
3412,"",0,"",0,0,1,0,0
3413,"",0,"",0,0,1,0,0
3414,"",0,"",0,0,1,0,0
3415,"",0,"",0,0,1,0,0
3416,"",0,"",0,0,1,0,0
3417,"",0,"",0,0,1,0,0
3418,"",0,"",0,0,1,0,0
3419,"",0,"",0,0,1,0,0
3420,"",0,"",0,0,1,0,0
3421,"",0,"",0,0,1,0,0
3422,"",0,"",0,0,1,0,0
3423,"",0,"",0,0,1,0,0
3424,"",0,"",0,0,1,0,0
3425,"",0,"",0,0,1,0,0
3426,"",0,"",0,0,1,0,0
3427,"",0,"",0,0,1,0,0
3428,"",0,"",0,0,1,0,0
3429,"",0,"",0,0,1,0,0
3430,"",0,"",0,0,1,0,0
3431,"",0,"",0,0,1,0,0
3432,"",0,"",0,0,1,0,0
3433,"",0,"",0,0,1,0,0
3434,"",0,"",0,0,1,0,0
3435,"",0,"",0,0,1,0,0
3436,"",0,"",0,0,1,0,0
3437,"",0,"",0,0,1,0,0
3438,"",0,"",0,0,1,0,0
3439,"",0,"",0,0,1,0,0
3440,"",0,"",0,0,1,0,0
3441,"",0,"",0,0,1,0,0
3442,"",0,"",0,0,1,0,0
3443,"",0,"",0,0,1,0,0
3444,"",0,"",0,0,1,0,0
3445,"",0,"",0,0,1,0,0
3446,"",0,"",0,0,1,0,0
3447,"",0,"",0,0,1,0,0
3448,"",0,"",0,0,1,0,0
3449,"",0,"",0,0,1,0,0
3450,"",0,"",0,0,1,0,0
3451,"",0,"",0,0,1,0,0
3452,"",0,"",0,0,1,0,0
3453,"",0,"",0,0,1,0,0
3454,"",0,"",0,0,1,0,0
3455,"",0,"",0,0,1,0,0
3456,"",0,"",0,0,1,0,0
3457,"",0,"",0,0,1,0,0
3458,"",0,"",0,0,1,0,0
3459,"",0,"",0,0,1,0,0
3460,"",0,"",0,0,1,0,0
3461,"",0,"",0,0,1,0,0
3462,"",0,"",0,0,1,0,0
3463,"",0,"",0,0,1,0,0
3464,"",0,"",0,0,1,0,0
3465,"",0,"",0,0,1,0,0
3466,"",0,"",0,0,1,0,0
3467,"",0,"",0,0,1,0,0
3468,"",0,"",0,0,1,0,0
3469,"",0,"",0,0,1,0,0
3470,"",0,"",0,0,1,0,0
3471,"",0,"",0,0,1,0,0
3472,"",0,"",0,0,1,0,0
3473,"",0,"",0,0,1,0,0
3474,"",0,"",0,0,1,0,0
3475,"",0,"",0,0,1,0,0
3476,"",0,"",0,0,1,0,0
3477,"",0,"",0,0,1,0,0
3478,"",0,"",0,0,1,0,0
3479,"",0,"",0,0,1,0,0
3480,"",0,"",0,0,1,0,0
3481,"",0,"",0,0,1,0,0
3482,"",0,"",0,0,1,0,0
3483,"",0,"",0,0,1,0,0
3484,"",0,"",0,0,1,0,0
3485,"",0,"",0,0,1,0,0
3486,"",0,"",0,0,1,0,0
3487,"",0,"",0,0,1,0,0
3488,"",0,"",0,0,1,0,0
3489,"",0,"",0,0,1,0,0
3490,"",0,"",0,0,1,0,0
3491,"",0,"",0,0,1,0,0
3492,"",0,"",0,0,1,0,0
3493,"",0,"",0,0,1,0,0
3494,"",0,"",0,0,1,0,0
3495,"",0,"",0,0,1,0,0
3496,"",0,"",0,0,1,0,0
3497,"",0,"",0,0,1,0,0
3498,"",0,"",0,0,1,0,0
3499,"",0,"",0,0,1,0,0
