Index,0 [UINT] [0x4],1 [USHORT] [0x70],2 [UBYTE] [0x72],3 [INT] [0xC],4 [UINT] [0x8],5 [STRING] [0x0],6 [INT] [0x10],7 [INT] [0x14],8 [INT] [0x18],9 [INT] [0x1C],10 [INT] [0x20],11 [INT] [0x24],12 [INT] [0x28],13 [INT] [0x2C],14 [INT] [0x30],15 [INT] [0x34],16 [INT] [0x38],17 [INT] [0x3C],18 [INT] [0x40],19 [INT] [0x44],20 [INT] [0x48],21 [INT] [0x4C],22 [INT] [0x50],23 [INT] [0x54],24 [INT] [0x58],25 [INT] [0x5C],26 [INT] [0x60],27 [INT] [0x64],28 [INT] [0x68],29 [INT] [0x6C]
1651,510,1,0,62501,31,"巡逻任务：巡视拉诺西亚低地的道路",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,511,1,0,62501,31,"怀柔任务：领回兴奋状态的绵羊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,512,1,0,62501,31,"搜索任务：狩猎益虫的天敌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,513,1,0,62501,42,"讨伐任务：驱赶抢夺谷物的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,514,1,0,62501,42,"獲得任務：装飾用の羽",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,515,1,0,62501,42,"追击任务：破坏道路的鼩鼱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,516,1,0,62501,42,"巡逻任务：消灭乌尔达哈近郊的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,517,1,0,62501,42,"怀柔任务：作为新商品的栗鼠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,518,1,0,62501,42,"搜索任务：散乱的货物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,519,5,0,62501,54,"讨伐任务：驱赶植树区的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,520,5,0,62501,54,"获得任务：训练用的结实卷须",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,521,5,0,62501,54,"追击任务：水质污染的原因",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,522,5,0,62501,54,"巡逻任务：维持森林的和谐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,523,5,0,62501,54,"怀柔任务：训练变色龙计划",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,524,5,0,62501,54,"搜索任务：回收堆肥袋",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,525,5,0,62501,31,"討伐任務：シープを狙う獣たち",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,526,5,0,62501,31,"获得任务：干燥用的风元精核心",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,527,5,0,62501,31,"追击任务：吸取养分的蔓德拉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,528,5,0,62501,31,"巡逻任务：破坏田地的野兽们",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,529,5,0,62501,31,"怀柔任务：出口用的蔓德拉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,530,5,0,62501,31,"搜索任务：采摘酿造葡萄酒用的葡萄",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,531,5,0,62501,42,"討伐任務：ウルダハ近郊の害虫駆除",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,532,5,0,62501,42,"获得任务：畅销的铁矿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,533,5,0,62501,42,"追击任务：逃跑迅速的仙人刺",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,534,5,0,62501,42,"巡逻任务：消灭交易所附近的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,535,5,0,62501,42,"怀柔任务：采集毒液用的魔鸟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,536,5,0,62501,42,"搜索任务：骗来的东西",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,537,10,0,62501,54,"讨伐任务：驱赶糟蹋田地的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,538,10,0,62501,54,"获得任务：消灭沙蚤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,539,10,0,62501,54,"追击任务：驱赶牧场周围的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,540,10,0,62501,54,"索敌任务：鬼火的真身",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,541,10,0,62501,54,"巡逻任务：净化死灵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,542,10,0,62501,54,"怀柔任务：饲养用仔猪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,543,10,0,62501,54,"怀柔任务：调查妖花的生态",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,544,10,0,62501,54,"搜索任务：清除弯枝的蛛蝎卵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,545,10,0,62501,54,"搜索任务：观察菌床",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,546,10,0,62501,54,"追击任务：驱赶离群的变色龙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,547,10,0,62501,33,"讨伐任务：盯上腌肉的野兽",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,548,10,0,62501,33,"获得任务：雷元精核心",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,549,10,0,62501,33,"追击任务：凶猛的黑豺",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,550,10,0,62501,33,"索敌任务：惩罚愉快犯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,551,10,0,62501,33,"巡逻任务：巡察德内维尔西路",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,552,10,0,62501,33,"懐柔任務：入植地の番犬候補",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,553,10,0,62501,33,"怀柔任务：鲜活的储备粮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,554,10,0,62501,33,"捜索任務：ばらまかれた妖花の種",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,555,10,0,62501,33,"搜索任务：制作煎蛋卷用的蛋",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,556,10,0,62501,33,"追击任务：破坏渔场的巨型陆蟹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,557,10,0,62501,42,"讨伐任务：污染水源的水栖魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,558,10,0,62501,42,"获得任务：柔软的毒蜥蜴粗皮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,559,10,0,62501,42,"追击任务：盯上陆行鸟的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,560,10,0,62501,42,"索敌任务：附身于试验对象的恶灵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,561,10,0,62501,42,"巡逻任务：消灭开垦地的魔物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,562,10,0,62501,42,"懐柔任務：発破代わりのボム",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,563,10,0,62501,42,"怀柔任务：精炼用的矿爬虫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,564,10,0,62501,42,"捜索任務：ペイストの罠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,565,10,0,62501,42,"搜索任务：寻找古代的土器",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,566,10,0,62501,42,"追击任务：讨伐毒蜥蜴",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,567,15,0,62501,55,"讨伐任务：猿猴的领地争端",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,568,15,0,62501,55,"获得任务：佳肴食材蜜蜂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,569,15,0,62501,55,"追击任务：讨伐操纵飞虫的妖异",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,570,15,0,62501,55,"索敌任务：阻止叶血病感染扩大",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,571,15,0,62501,55,"搜索任务：筹集白伞茸",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,572,15,0,62501,55,"引导任务：能吃的卢恩族",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,573,15,0,62501,55,"引导任务：护送迷路的妖精",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,574,15,0,62501,33,"追击任务：消灭吸血蝙蝠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,575,15,0,62501,33,"索敌任务：变成海盗的小魔精",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,576,15,0,62501,33,"巡逻任务：维持德内维尔西路的治安",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,577,15,0,62501,33,"怀柔任务：运货的原牛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,578,15,0,62501,33,"搜索任务：试饮用的麦酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,579,15,0,62501,33,"引导任务：寻找大麦的酿酒师",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,580,15,0,62501,33,"引导任务：返回交易站的梅梅卢恩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,581,15,0,62501,44,"讨伐任务：愚蠢战士们的遗骸",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,582,15,0,62501,44,"追撃任務：砂を呼ぶゴート",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,583,15,0,62501,44,"索敌任务：袭击商队的小魔精",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,584,15,0,62501,44,"巡逻任务：徘徊于墓园的遗骸",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,585,15,0,62501,44,"怀柔任务：拉货用的山羊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,586,15,0,62501,44,"搜索任务：土属性的偏属性水晶",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,587,15,0,62501,44,"引导任务：格里达尼亚的商人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,588,15,0,62501,44,"引导任务：禁止哥布林商队行商的命令",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,589,20,0,62501,56,"讨伐委托：排除偷猎团伙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,590,20,0,62501,56,"获得任务：滑润的嫩叶",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,591,20,0,62501,56,"获得任务：没收偷猎物品",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,592,20,0,62501,56,"追击任务：啃食嫩芽的羚羊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,593,20,0,62501,56,"巡逻任务：确保难民的安全",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,594,20,0,62501,56,"搜索任务：偷猎者的陷阱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,595,20,0,62501,56,"引导任务：保护吟游莫古力",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,596,20,0,62501,56,"怀柔任务：安抚发狂的树精",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,597,20,0,62501,31,"討伐任務：放牧されたドードー退治",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,598,20,0,62501,31,"索敌任务：潜伏于蟹群的食人蟹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,599,20,0,62501,31,"巡逻任务：带着长须豹的海盗团",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,600,20,0,62501,31,"怀柔任务：偷蛋的卢恩族",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,601,20,0,62501,31,"搜索任务：测定盐分用的水",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,602,20,0,62501,31,"引导任务：哥布林族矿石商人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,603,20,0,62501,31,"索敌任务：潜藏的食人蟹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,604,25,0,62501,56,"获得任务：羚羊腿肉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,605,25,0,62501,56,"索敌任务：消灭冒牌偷猎团伙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,606,25,0,62501,56,"焚书任务：回收禁书«散发腐臭的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,607,25,0,62501,56,"怀柔任务：调查羚羊的生态",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,608,25,0,62501,56,"搜索任务：回收秘藏的蜂蜜酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,609,25,0,62501,56,"引导任务：阻止偷猎行为",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,610,25,0,62501,56,"焚书任务：回收禁书«邪眼闪光的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,611,25,0,62501,45,"追击任务：骸旅团的残党部队",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,612,25,0,62501,45,"索敌任务：变成火蛟的小魔鬼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,613,25,0,62501,45,"焚书任务：回收禁书«滴落腐液的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,614,25,0,62501,45,"怀柔任务：稀少的带花仙人掌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,615,25,0,62501,45,"引导任务：孤儿 贝拉斯拉贝恩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,616,25,0,62501,45,"焚书任务：回收禁书«暗夜潜行的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,617,30,0,62501,56,"获得任务：鬼哭队的粮草",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,618,30,0,62501,56,"追击任务：追击偷猎者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,619,30,0,62501,56,"焚书任务：回收禁书«污浊不净的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,620,30,0,62501,56,"搜索任务：精金龟的蛋",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,621,30,0,62501,56,"引导任务：护卫哥布林商队",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,622,30,0,62501,56,"搜索任务：没收黑市商品",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,623,30,0,62501,32,"讨伐任务：维护太阳海岸的景色",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,624,30,0,62501,32,"追击任务：消灭太阳海岸的噪音",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,625,30,0,62501,32,"焚书任务：回收禁书«烈焰旺盛的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,626,30,0,62501,32,"怀柔任务：逃跑的蜂鸟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,627,30,0,62501,32,"索敌任务：冷却的葡萄酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,628,30,0,62501,32,"引导任务：迷路的大水牛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,629,30,0,62501,32,"巡逻任务：维护太阳海岸的安全",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,630,35,0,62501,32,"追击任务：惩罚长须豹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,631,35,0,62501,32,"索敌任务：葡萄酒仓的入侵者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,632,35,0,62501,32,"焚书任务：回收禁书«烈焰高涨的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,633,35,0,62501,32,"迎击任务：葡萄酒港的威胁",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,634,35,0,62501,32,"引导任务：运送香葡萄酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,635,35,0,62501,32,"迎击任务：暴食的古菩猩猩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,636,35,0,62501,63,"获得任务：白狼的毛皮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,637,35,0,62501,63,"索敌任务：违禁药物的温床",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,638,35,0,62501,63,"焚书任务：回收禁书«严寒冰封的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,639,35,0,62501,63,"迎击任务：为可怜的牧童报仇",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,640,35,0,62501,63,"引导任务：引导离群羊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,641,35,0,62501,63,"搜索任务：调查库尔札斯的植被",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,642,35,0,62501,63,"迎击任务：邪恶的龙族眷属",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,643,40,0,62501,46,"讨伐任务：犯罪组织巴特商会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,644,40,0,62501,46,"焚书任务：回收禁书«异界火焰的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,645,40,0,62501,46,"迎击任务：恶神之眼巴罗尔",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,646,40,0,62501,46,"巡逻任务：确保补给通道的安全",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,647,40,0,62501,46,"引导任务：失踪的警犬",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,648,40,0,62501,46,"获得任务：新型炸药的试验材料",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,649,40,0,62501,63,"焚书任务：回收禁书«黑暗羽翼的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,650,40,0,62501,63,"迎击任务：徘徊的利剑牛头魔",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,651,40,0,62501,63,"迎击任务：龙族眷属鲜红龙鸟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,652,40,0,62501,63,"巡逻任务：巡逻白云崖的街道",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,653,40,0,62501,63,"怀柔任务：狩猎表演的重头戏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,654,40,0,62501,63,"引导任务：贵族的宠物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,655,40,0,62501,63,"讨伐任务：讨伐白云崖的野兽",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,656,45,0,62501,67,"索敌任务：欺弱怕强的妖异",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,657,45,0,62501,67,"焚书任务：回收禁书«尖牙利齿的怪物»",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,658,45,0,62501,67,"迎击任务：验证哈帕利特奴隶末裔说的真伪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,659,45,0,62501,67,"巡逻任务：抢夺宝石饰品的基迦巨人族",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,660,45,0,62501,67,"引导任务：落单的学士",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,661,45,0,62501,67,"怀柔任务：验证夜蟾蜍品种改良说的真伪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,714,1,0,62510,42,"采集确认：拆除快倒塌石墙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,715,1,0,62510,42,"采集确认：用钱买来的悬崖塌陷事故",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,716,1,0,62510,42,"指定采集：作为建材的黄铜矿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,717,1,0,62510,42,"指定采集：挖掘低纯度铜矿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,718,5,0,62510,42,"采集确认：清扫住宅区建设地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,719,5,0,62510,42,"采集确认：矿爬虫的秘密",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,720,5,0,62510,42,"指定采集：挖掘传说中的宝玉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,721,5,0,62510,42,"大量采集：装饰用的锌矿",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,722,10,0,62510,42,"采集确认：拆毁足迹谷的遗迹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,723,10,0,62510,42,"采集确认：调查地平的矿脉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,724,10,0,62510,42,"指定采集：收集毒蜥蜴的蜕皮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,725,10,0,62510,42,"强行采集：调查坑道的挖掘地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,726,15,0,62510,44,"采集确认：调查传说中的秘银矿脉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,727,15,0,62510,44,"指定采集：收集新商品的材料",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,728,15,0,62510,44,"指定采集：墓园的整顿作业",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,729,15,0,62510,44,"强行采集：回收无影之城的岩石",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
