Index,0 Name Lower [0x0],1 [BYTE] [0x10],2 Name Plural [0x4],3 [BYTE] [0x11],4 Starts With Vowel [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 Item Description [0x8],9 Name Upper [0xC],10 Icon Id [0x7C],11 Item Level [0x9E],12 Required Level [0x9F],13 PvP Rank [0xA0],14 Stack Size [0x28],15 [UBYTE] [0xA1],16 Stain Index [0x2C],17 ItemUICategory Index [0xA2],18 ItemSearchCategory Index [0xA3],19 Rarity [0xA4],20 Is HQ [0xB8],21 [BOOL] [0xB9],22 Is Dyeable [0xBA],23 Is Crest [0xBB],24 [UBYTE] [0xA5],25 Materia Count [0xA6],26 [BOOL] [0xBC],27 EquipSlotCategory Index [0xA7],28 Model Primary [0x18],29 Model Secondary [0x20],30 [USHORT] [0x7E],31 BaseParam Index 1 [0x40],32 Param Value 1 [0x92],33 BaseParam Index 2 [0x44],34 Param Value 2 [0x94],35 BaseParam Index 3 [0x48],36 Param Value 3 [0x96],37 BaseParam Index 4 [0x4C],38 Param Value 4 [0x98],39 BaseParam Index 5 [0x50],40 Param Value 5 [0x9A],41 BaseParam Index 6 [0x54],42 Param Value 6 [0x9C],43 ItemSpecialBonus Index [0xA8],44 BaseParam Prime HQ Index 1 [0x58],45 Prime HQ Addition 1 [0xB2],46 BaseParam Prime HQ Index 2 [0x5C],47 Prime HQ Addition 2 [0xB3],48 BaseParam HQ Index 1 [0x60],49 Stat HQ Addition 1 [0xB4],50 BaseParam HQ Index 2 [0x64],51 Stat HQ Addition 2 [0xB5],52 BaseParam HQ Index 3 [0x68],53 Stat HQ Addition 3 [0xB6],54 BaseParam HQ Index 4 [0x6C],55 Stat HQ Addition 4 [0xB7],56 ClassJob Index (Repairer Requirement) [0x70],57 Item Index (Repair Item Requirement) [0x74],58 ClassJob Index (Usage Requirement) [0xA9],59 [UBYTE] [0xAA],60 Physical Damage [0x80],61 Magical Damage [0x82],62 Delay (Miliseconds) [0x84],63 [UBYTE] [0xAB],64 Block Rate [0x86],65 Block [0x88],66 Physical Defense [0x8A],67 Magical Defense [0x8C],68 [UBYTE] [0xAC],69 Cooldown (Seconds) [0x8E],70 ItemAction Index [0x90],71 Is Not Disposable [0xBD],72 Is Unique [0xBE],73 Is Untradeable [0xBF],74 [BOOL] [0xC0],75 Vendor Price A [0x30],76 Vendor Price B [0x34],77 Vendor Price C [0x38],78 Can _ Equip [0xC1],79 Can _ Equip [0xC2],80 Can _ Equip [0xC3],81 Can _ Equip [0xC4],82 Can _ Equip [0xC5],83 Can _ Equip [0xC6],84 Can Males Equip [0xC7],85 Can Females Equip [0xAD],86 ClassJobCategory Index [0x3C],87 [UBYTE] [0xAE],88 GrandCompany Index [0xAF],89 [UBYTE] [0xB0],90 ItemSeries Index [0xB1],91 BaseparamModifier Index [0xC8],92 Is PvP [0x78]
4635,"军用生存学指南第二卷",0,"",0,0,1,0,0,"指导采集技术的军用教科书，有在一定时间内提升采集系经验值的效果。<br>经过一定时间或累计获得一定量经验时效果消失。<br>取得经验值+50%，效果上限为40000<br>持续时间：180分","军用生存学指南第二卷",26152,1,1,0,1,7,0,63,0,1,false,true,false,false,0,0,false,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,false,true,true,false,6,9,12,false,false,false,false,false,false,false,0,996,0,0,0,0,false,0
4636,"神应卷轴",0,"",0,0,1,0,0,"记有强化魔法“神应”的魔法书。<br>持续时间：180分","神应卷轴",26151,50,1,0,1,7,0,63,0,1,false,true,false,false,0,0,false,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5400,49,false,true,true,false,475,950,2376,false,false,false,false,false,false,false,0,995,0,0,0,0,false,0
4637,"月之幕帘",0,"",0,0,1,0,0,"一种粉末状的秘药，散到空中时能够张开魔法障壁。与褪色晶簇搭配使用可以吸收特定的以太波。","月之幕帘",22613,50,1,0,99,16,0,54,53,1,false,false,false,false,0,0,false,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false,false,false,false,990,990,990,false,false,false,false,false,false,false,0,810,0,10,0,0,false,0
4638,"过属性水晶",0,"",0,0,1,0,0,"以太的结晶，由于内部充满了过多的特定属性而令颜色发生了变化。<br>持续时间：15秒","过属性水晶",20664,35,1,0,99,6,0,44,43,1,false,false,false,false,0,0,false,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,222,false,false,false,false,259,518,1296,false,false,false,false,false,false,false,0,610,0,3,0,0,false,0
4639,"栗鼠肉排",0,"",0,0,1,0,0,"加了洋葱和大蒜的栗鼠肉排。<br>取得经验值增加3%<br>持续时间：30分","栗鼠肉排",24355,5,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,false,false,false,false,6,9,13,false,false,false,false,false,false,false,0,1399,0,3,0,0,false,0
4640,"渡渡鸟烤肉",0,"",0,0,1,0,0,"俾斯麦餐厅很受欢迎的菜品，烤渡渡鸟的胸肉。<br>取得经验值增加3%<br>持续时间：30分","渡渡鸟烤肉",24352,11,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,false,false,false,false,14,22,29,false,false,false,false,false,false,false,0,1398,0,3,0,0,false,0
4641,"鼹鼠肉糕",0,"",0,0,1,0,0,"用鼹鼠的肉末和切碎的洋葱混合做出的肉糕。<br>取得经验值增加3%<br>持续时间：30分","鼹鼠肉糕",24356,12,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,false,false,false,false,16,24,32,false,false,false,false,false,false,false,0,1397,0,3,0,0,false,0
4642,"猫魅风味山珍烤串",0,"",0,0,1,0,0,"护月之民的传统食物，将渡渡鸟肉和西红柿穿成一串用火烧烤。<br>取得经验值增加3%<br>持续时间：30分","猫魅风味山珍烤串",24351,15,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,false,false,false,false,22,33,44,false,false,false,false,false,false,false,0,1396,0,3,0,0,false,0
4643,"羚羊肉排",0,"",0,0,1,0,0,"将富有弹性的羚羊肌肉用火充分烤熟而成。<br>取得经验值增加3%<br>持续时间：30分","羚羊肉排",24360,20,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,false,false,false,false,33,49,66,true,true,true,true,true,true,true,0,1395,0,3,0,0,false,0
4644,"山羊肉排",0,"",0,0,1,0,0,"高地之民的传统烧烤，将山羊的肉烤至半熟。<br>取得经验值增加3%<br>持续时间：30分","山羊肉排",24360,27,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,false,false,false,false,68,127,286,false,false,false,false,false,false,false,0,1394,0,3,0,0,false,0
4645,"盗龙熏肉",0,"",0,0,1,0,0,"蜥蜴人独有风味的熏制盗龙腿肉。<br>取得经验值增加3%<br>持续时间：30分","盗龙熏肉",24358,31,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,false,false,false,false,97,194,487,false,false,false,false,false,false,false,0,1393,0,3,0,0,false,0
4646,"牛肉干",0,"",0,0,1,0,0,"水牛的牛肉干，在太阳下晒干制成。<br>取得经验值增加3%<br>持续时间：30分","牛肉干",24353,41,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,false,false,false,false,154,309,774,false,false,false,false,false,false,false,0,1392,0,3,0,0,false,0
4647,"水蜥肉排",0,"",0,0,1,0,0,"快火烧烤的水蜥尾肉，弹力十足。<br>取得经验值增加3%<br>持续时间：30分","水蜥肉排",24352,50,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,false,false,false,false,217,435,1089,false,false,false,false,false,false,false,0,1391,0,3,0,0,false,0
4648,"酒香豹肉",0,"",0,0,1,0,0,"长须豹的肉配黄油翻炒，并加入香醇的葡萄酒调味。<br>取得经验值增加3%<br>持续时间：30分","酒香豹肉",24355,70,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,false,false,false,false,304,609,1524,false,false,false,false,false,false,false,0,1390,0,3,0,0,false,0
4649,"烤全渡渡鸟",0,"",0,0,1,0,0,"献给十二神的供品，用文火烧烤整只渡渡鸟。<br>取得经验值增加3%<br>持续时间：30分","烤全渡渡鸟",24359,24,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 5, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,false,false,false,false,51,88,173,false,false,false,false,false,false,false,0,1359,0,3,0,0,false,0
4650,"水煮蛋",0,"",0,0,1,0,0,"白水煮熟的鸡蛋。<br>取得经验值增加3%<br>持续时间：30分","水煮蛋",24255,3,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,false,false,false,false,3,5,7,false,false,false,false,false,false,false,0,1299,0,3,0,0,false,0
4651,"渡渡鸟蛋煎蛋卷",0,"",0,0,1,0,0,"平原之民的传统菜，用黄油煎渡渡鸟蛋。<br>取得经验值增加3%<br>持续时间：30分","渡渡鸟蛋煎蛋卷",24253,15,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,false,false,false,false,19,28,38,false,false,false,false,false,false,false,0,1298,0,3,0,0,false,0
4652,"芥末蛋",0,"",0,0,1,0,0,"将水煮蛋放到盛有芥末的容器中，对制作者的调配手法有很高的要求。<br>取得经验值增加3%<br>持续时间：30分","芥末蛋",24254,22,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,false,false,false,false,35,58,98,false,false,false,false,false,false,false,0,1297,0,3,0,0,false,0
4653,"煎跳蜥蛋",0,"",0,0,1,0,0,"用黄油煎跳蜥蛋制作而成。<br>取得经验值增加3%<br>持续时间：30分","煎跳蜥蛋",24257,27,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,false,false,false,false,59,110,247,false,false,false,false,false,false,false,0,1296,0,3,0,0,false,0
4654,"炒跳蜥蛋",0,"",0,0,1,0,0,"将跳蜥的蛋搅拌之后过油炒熟，里面还加入了白松露调味。<br>取得经验值增加3%<br>持续时间：30分","炒跳蜥蛋",24256,33,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,false,false,false,false,93,186,465,false,false,false,false,false,false,false,0,1295,0,3,0,0,false,0
4655,"辛辣蛋",0,"",0,0,1,0,0,"将白肉鱼的肉末填入鸡蛋中制成。<br>取得经验值增加3%<br>持续时间：30分","辛辣蛋",24251,48,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,false,false,false,false,175,350,876,false,false,false,false,false,false,false,0,1294,0,3,0,0,false,0
4656,"碧企鹅蛋卷",0,"",0,0,1,0,0,"拉诺西亚的名菜，将碧企鹅的蛋配上黄油制作而成。<br>取得经验值增加3%<br>持续时间：30分","碧企鹅蛋卷",24253,70,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 11, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,false,false,false,false,263,526,1316,false,false,false,false,false,false,false,0,1292,0,3,0,0,false,0
4657,"红焖皮皮拉鱼",0,"",0,0,1,0,0,"将皮皮拉鱼配上鸡油菌一起用黄油焖。<br>取得经验值增加3%<br>持续时间：30分","红焖皮皮拉鱼",24311,7,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,false,false,false,false,8,12,16,false,false,false,false,false,false,false,0,1199,0,3,0,0,false,0
4658,"绿树蟾蜍腿",0,"",0,0,1,0,0,"将绿树蟾蜍的后腿裹上一层面衣后用油炸，同时还加有蜗牛调味。<br>取得经验值增加3%<br>持续时间：30分","绿树蟾蜍腿",24313,7,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,false,false,false,false,8,12,16,false,false,false,false,false,false,false,0,1198,0,3,0,0,false,0
4659,"水煮蝲蛄",0,"",0,0,1,0,0,"煮得很软的蝲蛄。<br>取得经验值增加3%<br>持续时间：30分","水煮蝲蛄",24306,8,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,false,false,false,false,9,14,18,false,false,false,false,false,false,false,0,1197,0,3,0,0,false,0
4660,"盐烤公主鳟",0,"",0,0,1,0,0,"撒上盐之后烤制的公主鳟。<br>取得经验值增加3%<br>持续时间：30分","盐烤公主鳟",24301,8,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,false,false,false,false,9,14,18,false,false,false,false,false,false,false,0,1196,0,3,0,0,false,0
4661,"盐烤鲤鱼",0,"",0,0,1,0,0,"撒上盐之后烤制的白妙鲤。<br>取得经验值增加3%<br>持续时间：30分","盐烤鲤鱼",24302,15,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,false,false,false,false,20,30,40,false,false,false,false,false,false,false,0,1195,0,3,0,0,false,0
4662,"鲑鱼排",0,"",0,0,1,0,0,"逐日之民传统食物，将鲑鱼裹上小麦粉，再用黄油煎烤。<br>取得经验值增加3%<br>持续时间：30分","鲑鱼排",24303,23,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,false,false,false,false,42,70,129,false,false,false,false,false,false,false,0,1193,0,3,0,0,false,0
4663,"艾蒿烤鲤鱼",0,"",0,0,1,0,0,"将白妙鲤用艾蒿煨过之后再用火烧烤。<br>取得经验值增加3%<br>持续时间：30分","艾蒿烤鲤鱼",24314,38,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,false,false,false,false,123,247,619,false,false,false,false,false,false,false,0,1192,0,3,0,0,false,0
4664,"包心甘蓝",0,"",0,0,1,0,0,"北洋之民的传统菜肴，将狗鱼肉包进甘蓝卷中。<br>取得经验值增加3%<br>持续时间：30分","包心甘蓝",24307,45,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,false,false,false,false,165,330,825,false,false,false,false,false,false,false,0,1190,0,3,0,0,false,0
4665,"熔岩蟾蜍腿",0,"",0,0,1,0,0,"将熔岩蟾蜍的后腿裹上一层面衣后用油炸，同时还加有蜗牛调味。<br>取得经验值增加3%<br>持续时间：30分","熔岩蟾蜍腿",24310,70,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,false,false,false,false,277,554,1386,false,false,false,false,false,false,false,0,1189,0,3,0,0,false,0
4666,"盐渍鳕鱼",0,"",0,0,1,0,0,"盐渍过的虎纹鳕。<br>取得经验值增加3%<br>持续时间：30分","盐渍鳕鱼",24315,9,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,false,false,false,false,10,15,21,false,false,false,false,false,false,false,0,1099,0,3,0,0,false,0
4667,"生鲜牡蛎",0,"",0,0,1,0,0,"撒上柠檬汁的生鲜牡蛎。<br>取得经验值增加3%<br>持续时间：30分","生鲜牡蛎",24316,17,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,false,false,false,false,23,35,47,false,false,false,false,false,false,false,0,1098,0,3,0,0,false,0
4668,"水煮鲷鱼",0,"",0,0,1,0,0,"水煮勾芡的鲷鱼。<br>取得经验值增加3%<br>持续时间：30分","水煮鲷鱼",24312,27,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,false,false,false,false,62,116,260,false,false,false,false,false,false,false,0,1097,0,3,0,0,false,0
4669,"烤黑鳎",0,"",0,0,1,0,0,"浇上了金钱蘑汤汁的烤黑鳎。<br>取得经验值增加3%<br>持续时间：30分","烤黑鳎",24309,29,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,false,false,false,false,74,144,344,false,false,false,false,false,false,false,0,1096,0,3,0,0,false,0
4670,"猫魅风味海产烤串",0,"",0,0,1,0,0,"逐日之民的传统食物，将金枪鱼肉穿成一串用火烧烤。<br>取得经验值增加3%<br>持续时间：30分","猫魅风味海产烤串",24304,32,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,false,false,false,false,93,186,466,false,false,false,false,false,false,false,0,1095,0,3,0,0,false,0
4671,"油炸盐渍鳕鱼丸",0,"",0,0,1,0,0,"用油炸的腌制鳕鱼馅的丸子。<br>取得经验值增加3%<br>持续时间：30分","油炸盐渍鳕鱼丸",24308,42,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,false,false,false,false,146,293,733,false,false,false,false,false,false,false,0,1094,0,3,0,0,false,0
4672,"油炸鲯鳅块",0,"",0,0,1,0,0,"将麻希鲯鳅的肉块裹上一层面衣，之后过油炸制而成。<br>取得经验值增加3%<br>持续时间：30分","油炸鲯鳅块",24309,55,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 7, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,false,false,false,false,217,435,1089,false,false,false,false,false,false,false,0,1092,0,3,0,0,false,0
4673,"清炖羊肉",0,"",0,0,1,0,0,"羊肉炖蔬菜。<br>取得经验值增加3%<br>持续时间：30分","清炖羊肉",24107,9,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,false,false,false,false,11,16,22,false,false,false,false,false,false,false,0,999,0,3,0,0,false,0
4674,"小扁豆煮山栗",0,"",0,0,1,0,0,"把小扁豆和山栗放到一起用红酒煮。<br>取得经验值增加3%<br>持续时间：30分","小扁豆煮山栗",24106,16,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,false,false,false,false,22,34,45,false,false,false,false,false,false,false,0,998,0,3,0,0,false,0
4675,"清炖羚羊肉",0,"",0,0,1,0,0,"羚羊肉炖蔬菜。<br>取得经验值增加3%<br>持续时间：30分","清炖羚羊肉",24110,20,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,false,false,false,false,31,47,63,true,true,true,true,true,true,true,0,997,0,3,0,0,false,0
4676,"清炖鬼鮟鱇",0,"",0,0,1,0,0,"以鬼鮟鱇的肝为主料的炖菜，营养丰富。<br>取得经验值增加3%<br>持续时间：30分","清炖鬼鮟鱇",24109,28,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,false,false,false,false,71,136,315,false,false,false,false,false,false,false,0,996,0,3,0,0,false,0
4677,"香烩时蔬",0,"",0,0,1,0,0,"用薰衣草油炒制多种蔬菜，再用鸡高汤慢慢熬熟。<br>取得经验值增加3%<br>持续时间：30分","香烩时蔬",24108,37,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,false,false,false,false,124,248,621,false,false,false,false,false,false,false,0,995,0,3,0,0,false,0
4678,"清炖牛肉",0,"",0,0,1,0,0,"用红酒慢慢炖出来的水牛肉。<br>取得经验值增加3%<br>持续时间：30分","清炖牛肉",24110,50,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,false,false,false,false,207,415,1039,false,false,false,false,false,false,false,0,994,0,3,0,0,false,0
4679,"泽梅尔家风味焗菜",0,"",0,0,1,0,0,"泽梅尔家的传统焗菜，食材为水蜥尾肉和新薯。<br>取得经验值增加3%<br>持续时间：30分","泽梅尔家风味焗菜",24112,55,1,0,99,5,0,46,45,1,true,false,false,false,0,0,false,0,"9901, 12, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,false,false,false,false,228,457,1143,false,false,false,false,false,false,false,0,993,0,3,0,0,false,0
